ranking_mae,modelo_id,variables,interacciones,n_variables,n_interacciones,n_terminos,mae_promedio,mae_desvio,r2_promedio,r2_desvio,delta_mae_vs_base,delta_r2_vs_base,folds_mejora_mae_vs_base
8748,25910,fage + visits + gained + sex_bin + habit_bin + marital_bin + mature_bin,visits × sex_bin + gained × habit_bin,7,2,9,0.9004508220866857,0.03007099984004244,0.029170002873919132,0.05228177599102977,0.0005275365933149478,-0.0034373896722281055,2
8749,25618,fage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,fage × habit_bin + visits × whitemom_bin,7,2,9,0.9004517123213069,0.0367742281809408,0.028767274596539383,0.05081609510924843,0.0005284268279361903,-0.0038401179496078547,2
8750,13304,fage + mage + gained + sex_bin + marital_bin + whitemom_bin,fage × mage + gained × sex_bin,6,2,8,0.9004531923025292,0.03404145927979063,0.02237155824886743,0.043270946156116465,0.0005299068091584314,-0.010235834297279808,3
8751,32191,fage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × marital_bin + gained × whitemom_bin,8,2,10,0.9004533871032054,0.03251531368414712,0.028993841862638602,0.05569880883526406,0.0005301016098346878,-0.003613550683508635,4
8752,16365,fage + visits + sex_bin + marital_bin + whitemom_bin + mature_bin,fage × whitemom_bin + sex_bin × marital_bin,6,2,8,0.9004536450904211,0.036212936091955916,0.03151280928878677,0.03435116561853064,0.0005303595970503894,-0.0010945832573604694,3
8753,24763,fage + mage + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,mage × habit_bin + gained × whitemom_bin,7,2,9,0.9004538281557419,0.03235515666776657,0.03187947268557201,0.04757118258346134,0.0005305426623711806,-0.0007279198605752296,2
8754,7207,fage + sex_bin + habit_bin + whitemom_bin + mature_bin,fage × sex_bin + sex_bin × habit_bin,5,2,7,0.9004551986684435,0.035836290507856965,0.03956794789085296,0.037669734782104905,0.0005319131750727291,0.0069605553447057225,3
8755,1289,fage + visits + sex_bin + whitemom_bin,visits × sex_bin,4,1,5,0.900455213185429,0.037797146615221204,0.026813705908425977,0.030429406802908537,0.0005319276920582316,-0.0057936866377212605,3
8756,15235,fage + visits + gained + sex_bin + marital_bin + mature_bin,fage × visits + fage × mature_bin,6,2,8,0.9004565581711838,0.03646899784543066,0.021223042294814688,0.038380273076335784,0.0005332726778130015,-0.01138435025133255,3
8757,1291,fage + visits + sex_bin + whitemom_bin,sex_bin × whitemom_bin,4,1,5,0.9004576687738117,0.039698977786339226,0.02781094627089149,0.030992434583418087,0.0005343832804409754,-0.004796446275255748,4
8758,27419,mage + visits + gained + sex_bin + habit_bin + marital_bin + mature_bin,mage × visits + visits × marital_bin,7,2,9,0.9004594240170712,0.03388034458994917,0.020676535609849788,0.05292462679732848,0.0005361385237004912,-0.01193085693629745,3
8759,29032,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,gained × sex_bin,8,1,9,0.9004594789575666,0.03239930137921848,0.03453823100485376,0.05446590744306412,0.0005361934641958666,0.0019308384587065214,4
8760,12991,fage + mage + gained + sex_bin + habit_bin + marital_bin,fage × marital_bin + sex_bin × marital_bin,6,2,8,0.9004606667830062,0.029666580902059106,0.02220561793874134,0.042152359982712245,0.0005373812896354302,-0.010401774607405899,2
8761,10542,fage + mage + visits + gained + sex_bin + habit_bin,fage × gained + mage × visits,6,2,8,0.9004607432513936,0.03401245078452369,0.026336793258332537,0.05761067401379804,0.0005374577580228301,-0.006270599287814701,2
8762,20790,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin,mage × visits + mage × habit_bin,7,2,9,0.900460901935903,0.03609119450223926,0.024671309846195033,0.05726725338468154,0.0005376164425322516,-0.007936082699952204,3
8763,25737,fage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,gained × marital_bin + gained × whitemom_bin,7,2,9,0.9004635070845778,0.03155313784502989,0.028584730910360734,0.052012926239430816,0.0005402215912070352,-0.004022661635786504,3
8764,18859,mage + visits + sex_bin + marital_bin + whitemom_bin + mature_bin,marital_bin × whitemom_bin,6,1,7,0.9004635874037582,0.03917654425593084,0.02527696441199847,0.0561130134283632,0.0005403019103874529,-0.007330428134148768,2
8765,19356,mage + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,mage × gained + sex_bin × mature_bin,6,2,8,0.9004647744436888,0.03294043678501751,0.02546768831653823,0.04927808238288451,0.0005414889503180254,-0.007139704229609009,3
8766,10015,visits + sex_bin + habit_bin + whitemom_bin + mature_bin,visits × habit_bin + sex_bin × habit_bin,5,2,7,0.9004650604596044,0.04386049930245912,0.040935640286423866,0.04731485213413413,0.0005417749662336435,0.008328247740276629,3
8767,6193,fage + visits + sex_bin + marital_bin + mature_bin,sex_bin × marital_bin,5,1,6,0.9004654223874355,0.03793871779446327,0.019998753865349838,0.023747231164221737,0.000542136894064793,-0.0126086386807974,3
8768,1134,fage + visits + gained + sex_bin,fage × sex_bin,4,1,5,0.9004655742129772,0.03719150892486651,0.01860934614754004,0.03599183651057904,0.0005422887196064874,-0.013998046398607196,3
8769,7399,mage + visits + gained + sex_bin + habit_bin,mage × habit_bin + gained × sex_bin,5,2,7,0.9004659960721154,0.03185024679266942,0.02604152059166611,0.04733430656422809,0.0005427105787446651,-0.006565871954481127,2
8770,13380,fage + mage + gained + sex_bin + marital_bin + whitemom_bin,mage × whitemom_bin + gained × sex_bin,6,2,8,0.9004665560912521,0.03241632838694778,0.021774077835953132,0.04605025684209367,0.0005432705978813956,-0.010833314710194105,3
8771,29087,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,fage × visits + gained × marital_bin,8,2,10,0.9004669321735967,0.03807784863745168,0.03002122042653941,0.06859361836347933,0.0005436466802259954,-0.0025861721196078283,2
8772,17153,fage + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × sex_bin,6,1,7,0.9004671972737258,0.036988526806777305,0.03929196565286082,0.038507864803464194,0.0005439117803550664,0.006684573106713582,3
8773,17178,fage + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × sex_bin + habit_bin × mature_bin,6,2,8,0.9004671972737258,0.036988526806777305,0.03929196565286082,0.038507864803464194,0.0005439117803550664,0.006684573106713582,3
8774,29183,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,fage × marital_bin + sex_bin × habit_bin,8,2,10,0.9004676490775972,0.03166714443502402,0.032608341024221235,0.05303733870437217,0.0005443635842264927,9.484780739976717e-07,2
8775,18883,mage + visits + sex_bin + marital_bin + whitemom_bin + mature_bin,mage × sex_bin + sex_bin × marital_bin,6,2,8,0.9004686286407605,0.04119000455394421,0.03142613635395937,0.043342436323267994,0.000545343147389743,-0.0011812561921878684,3
8776,16029,fage + visits + sex_bin + habit_bin + marital_bin + whitemom_bin,visits × habit_bin + sex_bin × habit_bin,6,2,8,0.9004693681861401,0.04757217675664797,0.03612848840024776,0.05006710449721414,0.0005460826927693452,0.0035210958541005213,2
8777,21117,fage + mage + visits + gained + sex_bin + habit_bin + whitemom_bin,gained × habit_bin + sex_bin × whitemom_bin,7,2,9,0.9004694114332146,0.03470693210145745,0.03749809905981727,0.051688835747431994,0.0005461259398438223,0.004890706513670032,3
8778,20471,visits + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + marital_bin × whitemom_bin,6,2,8,0.9004695111598344,0.040395685230895116,0.038977542641509835,0.046094575992767346,0.0005462256664636733,0.006370150095362598,2
8779,29286,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,mage × marital_bin + visits × sex_bin,8,2,10,0.9004699771237572,0.032170518472629854,0.03226868604313582,0.05545555151350801,0.0005466916303864533,-0.00033870650301141836,2
8780,7409,mage + visits + gained + sex_bin + habit_bin,visits × sex_bin + gained × habit_bin,5,2,7,0.9004707083342367,0.028818449095912958,0.027775178820668177,0.05372046365179638,0.000547422840865952,-0.004832213725479061,2
8781,25960,fage + visits + gained + sex_bin + habit_bin + marital_bin + mature_bin,gained × sex_bin + marital_bin × mature_bin,7,2,9,0.9004715634734133,0.03008617812753498,0.02357957092577878,0.04802343659341861,0.000548277980042533,-0.009027821620368456,2
8782,27936,mage + visits + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,mage × marital_bin + visits × marital_bin,7,2,9,0.9004716441421732,0.03525481229512431,0.021976846363845958,0.040854379287134916,0.0005483586488024272,-0.01063054618230128,2
8783,32195,fage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × marital_bin + sex_bin × whitemom_bin,8,2,10,0.9004719177154271,0.03112560889057743,0.03149290055724463,0.047708106540129226,0.0005486322220563666,-0.0011144919889026078,3
8784,15191,fage + visits + gained + sex_bin + marital_bin + whitemom_bin,visits × marital_bin + gained × whitemom_bin,6,2,8,0.9004722082295089,0.03562947186353812,0.019572118710196283,0.029078488699278485,0.0005489227361381577,-0.013035273835950954,2
8785,30323,fage + mage + visits + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,fage × gained + mage × marital_bin,8,2,10,0.9004747702814718,0.034058529279340395,0.022449112842181873,0.049115810041095116,0.0005514847881010754,-0.010158279703965364,2
8786,3171,gained + sex_bin + habit_bin + mature_bin,gained × mature_bin + sex_bin × habit_bin,4,2,6,0.9004751066417143,0.026428846465870952,0.021815519988367484,0.06751612690428183,0.000551821148343512,-0.010791872557779754,2
8787,17286,mage + visits + gained + sex_bin + habit_bin + marital_bin,sex_bin × habit_bin,6,1,7,0.9004768569925463,0.028475939828199105,0.023274536207597517,0.04999279271277812,0.0005535714991755647,-0.00933285633854972,2
8788,29266,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,mage × sex_bin + marital_bin × whitemom_bin,8,2,10,0.9004772257193601,0.037168272479797634,0.036760191751309824,0.06160543448470498,0.0005539402259893134,0.004152799205162587,3
8789,8628,mage + gained + sex_bin + habit_bin + mature_bin,mage × mature_bin + gained × sex_bin,5,2,7,0.9004780050021972,0.029813395502431114,0.021519708134648274,0.04920666327836879,0.0005547195088264623,-0.011087684411498964,2
8790,31981,fage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × habit_bin + gained × whitemom_bin,8,2,10,0.9004786671363252,0.03425488394389244,0.029186443734020195,0.04906423815287089,0.0005553816429544334,-0.0034209488121270427,2
8791,26912,fage + visits + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,habit_bin × marital_bin + marital_bin × whitemom_bin,7,2,9,0.900479825322083,0.036272243298681214,0.03201170998148548,0.05844154856424795,0.000556539828712288,-0.000595682564661755,3
8792,7462,mage + visits + gained + sex_bin + marital_bin,visits × gained + sex_bin × marital_bin,5,2,7,0.900480044218426,0.03062743470391001,0.01304217004164232,0.031462388891654765,0.0005567587250552286,-0.019565222504504917,2
8793,27726,mage + visits + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,mage × whitemom_bin + gained × mature_bin,7,2,9,0.9004805851384734,0.024581296446633837,0.02648542791387438,0.07122185945619197,0.0005572996451026491,-0.006121964632272856,3
8794,7276,fage + sex_bin + marital_bin + whitemom_bin + mature_bin,fage × marital_bin + whitemom_bin × mature_bin,5,2,7,0.9004822318333783,0.03846766021679952,0.02727703099854768,0.029750865583390743,0.0005589463400075267,-0.005330361547599558,2
8795,15253,fage + visits + gained + sex_bin + marital_bin + mature_bin,fage × gained + gained × sex_bin,6,2,8,0.90048236342677,0.03153008418669034,0.019857422800834978,0.04109189786954058,0.0005590779333992657,-0.01274996974531226,3
8796,32541,mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × whitemom_bin + gained × sex_bin,8,2,10,0.9004829788181983,0.02432503707771587,0.03476492235295792,0.053981146257369494,0.000559693324827526,0.002157529806810679,3
8797,20269,visits + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,gained × marital_bin + whitemom_bin × mature_bin,6,2,8,0.9004840616259158,0.03572143068811572,0.025278837770370145,0.05140452301998142,0.0005607761325450156,-0.007328554775777093,3
8798,32454,mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,mage × mature_bin + gained × whitemom_bin,8,2,10,0.900484074111519,0.032184945149663365,0.032175958029332465,0.055423074690992315,0.0005607886181482336,-0.0004314345168147729,4
8799,17619,mage + visits + gained + sex_bin + habit_bin + mature_bin,visits × mature_bin + sex_bin × mature_bin,6,2,8,0.9004841877180534,0.037949863452578586,0.024215286100592093,0.04832700389946152,0.0005609022246826356,-0.008392106445555145,3
8800,20793,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin,mage × visits + visits × sex_bin,7,2,9,0.9004861667184203,0.031325028582515596,0.02357722637385524,0.05959643289857812,0.0005628812250495496,-0.009030166172291996,3
8801,33150,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × gained + marital_bin × whitemom_bin,9,2,11,0.9004868310777256,0.03302850201729511,0.024692955691999717,0.05327804410098259,0.0005635455843548964,-0.00791443685414752,2
8802,6772,fage + gained + sex_bin + marital_bin + mature_bin,fage × sex_bin + marital_bin × mature_bin,5,2,7,0.9004872166363013,0.03288633486720156,0.01742184179729589,0.03838632982017885,0.0005639311429305183,-0.015185550748851348,2
8803,24917,fage + mage + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,fage × marital_bin + fage × mature_bin,7,2,9,0.9004882684107912,0.03640956897845786,0.022723519239704483,0.036156248505130426,0.0005649829174204646,-0.009883873306442754,2
8804,17698,mage + visits + gained + sex_bin + marital_bin + whitemom_bin,mage × marital_bin + gained × whitemom_bin,6,2,8,0.900490883494881,0.03534714318556363,0.025665357292300815,0.05546261069174342,0.0005675980015102944,-0.006942035253846422,3
8805,13098,fage + mage + gained + sex_bin + habit_bin + whitemom_bin,fage × habit_bin + gained × sex_bin,6,2,8,0.9004928033716355,0.03517071475346161,0.03008596947367235,0.04663200457819141,0.0005695178782647581,-0.002521423072474889,2
8806,30234,fage + mage + visits + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,,8,0,8,0.9004935768857463,0.03390457596911217,0.022680059145771758,0.04829010567968482,0.0005702913923755215,-0.00992733340037548,3
8807,14838,fage + visits + gained + sex_bin + habit_bin + marital_bin,gained × sex_bin + gained × habit_bin,6,2,8,0.9004944885450733,0.0367830917605618,0.029003058911461932,0.05512839353520215,0.0005712030517025513,-0.0036043336346853055,2
8808,20927,fage + mage + visits + gained + sex_bin + habit_bin + whitemom_bin,fage × mage + visits × habit_bin,7,2,9,0.900495106378225,0.042494883679534856,0.03148200090262736,0.05667907513538091,0.0005718208848543016,-0.0011253916435198796,3
8809,24767,fage + mage + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,mage × habit_bin + sex_bin × mature_bin,7,2,9,0.9004955866239742,0.03707396150123726,0.029104493275343903,0.053013314233114735,0.0005723011306034698,-0.003502899270803335,2
8810,25712,fage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,visits × whitemom_bin + gained × marital_bin,7,2,9,0.9004975240989121,0.02851929171821894,0.028979793762179584,0.0528438404033516,0.0005742386055413995,-0.003627598783967654,3
8811,26916,fage + visits + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,habit_bin × whitemom_bin + marital_bin × whitemom_bin,7,2,9,0.9004988439221666,0.035342738695831634,0.03333127240287381,0.04963159233315667,0.0005755584287958637,0.0007238798567265753,3
8812,28062,mage + visits + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,gained × whitemom_bin + marital_bin × mature_bin,7,2,9,0.9004995369730731,0.03361003730172975,0.02222862935141572,0.05565616252884557,0.0005762514797023055,-0.010378763194731518,3
8813,32793,fage + mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × gained + mage × mature_bin,9,2,11,0.9004995585578376,0.032510081500134985,0.029625710832624642,0.053527842188241914,0.0005762730644668368,-0.002981681713522595,3
